Id,Target,file_size
034f50ae-bbc7-11e8-b2bc-ac1f6b6435d0,23,4195920
03558ade-bb9d-11e8-b2b9-ac1f6b6435d0,19,4195920
03561dea-bbb2-11e8-b2ba-ac1f6b6435d0,4,4195920
0357ecb4-bbae-11e8-b2ba-ac1f6b6435d0,7 0,4195920
0358b00a-bba8-11e8-b2ba-ac1f6b6435d0,6 0,4195920
0359527c-bbbb-11e8-b2ba-ac1f6b6435d0,3,4195920
03615f36-bbba-11e8-b2ba-ac1f6b6435d0,19 0,4195920
0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,20,4195920
036bdf66-bbc8-11e8-b2bc-ac1f6b6435d0,2,4195920
03722b08-bbb6-11e8-b2ba-ac1f6b6435d0,2 0,4195920
0374c84e-bbbc-11e8-b2ba-ac1f6b6435d0,11,4195920
03763b06-bb9f-11e8-b2b9-ac1f6b6435d0,7,9438800
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,12,4195920
037f4612-bbca-11e8-b2bc-ac1f6b6435d0,1 4,9438800
03833668-bbb2-11e8-b2ba-ac1f6b6435d0,25 21,4195920
03834516-bbc8-11e8-b2bc-ac1f6b6435d0,2,4195920
03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0,25 11 2 0,9438800
0384cd60-bbb3-11e8-b2ba-ac1f6b6435d0,22,4195920
03865a92-bbbb-11e8-b2ba-ac1f6b6435d0,26,4195920
0386c70e-bbc3-11e8-b2bc-ac1f6b6435d0,0,9438800
03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0,23 5,4195920
03886f76-bbb6-11e8-b2ba-ac1f6b6435d0,19 25,4195888
038f6bd0-bba9-11e8-b2ba-ac1f6b6435d0,3,4195920
03903282-bbbc-11e8-b2ba-ac1f6b6435d0,25 18 0,4195920
039085dc-bbaa-11e8-b2ba-ac1f6b6435d0,19 2 0,4195888
0390ebb4-bb9e-11e8-b2b9-ac1f6b6435d0,11,4195920
0391ab0a-bbb5-11e8-b2ba-ac1f6b6435d0,6 1,4195888
0392f4c4-bbba-11e8-b2ba-ac1f6b6435d0,6,4195920
039399fc-bbaa-11e8-b2ba-ac1f6b6435d0,2,4195920
0396a062-bbc7-11e8-b2bc-ac1f6b6435d0,7,4195920
03972192-bbac-11e8-b2ba-ac1f6b6435d0,16 14,4195920
039858f6-bbab-11e8-b2ba-ac1f6b6435d0,25 6 2,4195920
039b6e46-bbb1-11e8-b2ba-ac1f6b6435d0,25 2 0,4195920
039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0,7 0,4195920
039d02b2-bbc8-11e8-b2bc-ac1f6b6435d0,25 0,9438800
03a36c00-bba6-11e8-b2ba-ac1f6b6435d0,3 0,4195920
03a7f40c-bbb8-11e8-b2ba-ac1f6b6435d0,7,4195920
03a96d16-bbbb-11e8-b2ba-ac1f6b6435d0,2 0,4195920
03aaa7cc-bbab-11e8-b2ba-ac1f6b6435d0,5 0,4195920
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,0,4195920
03ae7490-bba8-11e8-b2ba-ac1f6b6435d0,4,4195920
03b49288-bba0-11e8-b2b9-ac1f6b6435d0,22,4195920
03b4ea6e-bba3-11e8-b2b9-ac1f6b6435d0,23,4195920
03b53f4a-bbb3-11e8-b2ba-ac1f6b6435d0,0,9438800
03b65c62-bbc3-11e8-b2bc-ac1f6b6435d0,12 25 0,4195920
03b6b4b4-bb9b-11e8-b2b9-ac1f6b6435d0,25 0,9438800
03cc65f6-bba1-11e8-b2b9-ac1f6b6435d0,18,4195920
03ce111c-bbba-11e8-b2ba-ac1f6b6435d0,25 14,4195888
03d00c42-bbba-11e8-b2ba-ac1f6b6435d0,4,4195920
03d05b86-bba4-11e8-b2b9-ac1f6b6435d0,7,4195920
03d13e56-bb9b-11e8-b2b9-ac1f6b6435d0,25,4195920
03d25c28-bbaf-11e8-b2ba-ac1f6b6435d0,3,4195920
03d285d4-bba2-11e8-b2b9-ac1f6b6435d0,25 6 2,4195920
03d4613a-bbb4-11e8-b2ba-ac1f6b6435d0,5 0,4195920
03d56a18-bbb8-11e8-b2ba-ac1f6b6435d0,25 0,9438800
03d77058-bbac-11e8-b2ba-ac1f6b6435d0,4,9438800
03d9fb0c-bb9d-11e8-b2b9-ac1f6b6435d0,23 0,4195920
03da48a0-bbca-11e8-b2bc-ac1f6b6435d0,2 0,4195920
03dac64e-bbb7-11e8-b2ba-ac1f6b6435d0,23,4195920
03daec84-bbbf-11e8-b2ba-ac1f6b6435d0,23,4195920
03db18c8-bb9a-11e8-b2b9-ac1f6b6435d0,25 14,4195920
03dd0446-bbc5-11e8-b2bc-ac1f6b6435d0,2 0,4195920
03de37e6-bbaf-11e8-b2ba-ac1f6b6435d0,22 7 2,4195920
03dece12-bbab-11e8-b2ba-ac1f6b6435d0,25,4195920
03e0add8-bbae-11e8-b2ba-ac1f6b6435d0,6,4195920
03e0b692-bbaf-11e8-b2ba-ac1f6b6435d0,25 18,4195920
03e32798-bb9f-11e8-b2b9-ac1f6b6435d0,11 0,4195920
03e3827a-bba8-11e8-b2ba-ac1f6b6435d0,22,4195920
03ec3e0c-bbca-11e8-b2bc-ac1f6b6435d0,0,9438800
03ef3634-bbb1-11e8-b2ba-ac1f6b6435d0,25 1 0,4195920
03f02102-bbc0-11e8-b2bb-ac1f6b6435d0,25 3 21,4195920
03f12378-bba1-11e8-b2b9-ac1f6b6435d0,14,4195920
03f195e6-bb9d-11e8-b2b9-ac1f6b6435d0,25 0,9438800
03f57edc-bbc9-11e8-b2bc-ac1f6b6435d0,22 25,4195920
03f63d86-bbbf-11e8-b2ba-ac1f6b6435d0,14,4195920
03f6a278-bbc7-11e8-b2bc-ac1f6b6435d0,2,4195920
03f92c20-bbc0-11e8-b2bb-ac1f6b6435d0,25 21,4195888
03fcc436-bbc8-11e8-b2bc-ac1f6b6435d0,25 14,4195888
03fdc770-bbad-11e8-b2ba-ac1f6b6435d0,7,4195920
03ff022c-bbc4-11e8-b2bc-ac1f6b6435d0,0,4195920
03ff65ee-bbc6-11e8-b2bc-ac1f6b6435d0,2,9438800
040060d2-bba5-11e8-b2ba-ac1f6b6435d0,11,4195920
0402c00c-bbaf-11e8-b2ba-ac1f6b6435d0,25 5 0,4195920
040794ce-bbaa-11e8-b2ba-ac1f6b6435d0,21,9438800
0408547a-bb9d-11e8-b2b9-ac1f6b6435d0,16 21,9438800
04096bea-bb9c-11e8-b2b9-ac1f6b6435d0,25 0,4195920
040b473c-bbc7-11e8-b2bc-ac1f6b6435d0,7,4195920
040c1496-bbb8-11e8-b2ba-ac1f6b6435d0,16 14,4195920
040c557c-bbaa-11e8-b2ba-ac1f6b6435d0,19 0 21,4195888
040d3224-bbc5-11e8-b2bc-ac1f6b6435d0,19 0,4195920
040fb954-bba7-11e8-b2ba-ac1f6b6435d0,0,4195920
04103166-bbb3-11e8-b2ba-ac1f6b6435d0,23 0,4195920
0410407c-bba2-11e8-b2b9-ac1f6b6435d0,25,4195920
0411e646-bbc2-11e8-b2bb-ac1f6b6435d0,0,4195920
0412456c-bba6-11e8-b2ba-ac1f6b6435d0,0,9438800
04124d46-bbb5-11e8-b2ba-ac1f6b6435d0,5 2 0,9438800
0419ecaa-bb9b-11e8-b2b9-ac1f6b6435d0,2,4195920
0419f612-bba7-11e8-b2ba-ac1f6b6435d0,12 0,4195920
041a316a-bbc8-11e8-b2bc-ac1f6b6435d0,3,4195920
041d6c96-bbb8-11e8-b2ba-ac1f6b6435d0,14,4195888
041e4ca6-bbb3-11e8-b2ba-ac1f6b6435d0,25 21,4195920
041fa5c4-bba9-11e8-b2ba-ac1f6b6435d0,7,4195920
042413ee-bbb2-11e8-b2ba-ac1f6b6435d0,7 21,4195920
04267eee-bbbd-11e8-b2ba-ac1f6b6435d0,25 1,4195920
0427e718-bbb1-11e8-b2ba-ac1f6b6435d0,24 23,4195920
0427ebb2-bbb8-11e8-b2ba-ac1f6b6435d0,7 0,4195920
042a6b74-bba6-11e8-b2ba-ac1f6b6435d0,11,4195920
042a9f8e-bbc6-11e8-b2bc-ac1f6b6435d0,25 0,4195920
042b856a-bb9a-11e8-b2b9-ac1f6b6435d0,0,4195920
042cfe0e-bb9a-11e8-b2b9-ac1f6b6435d0,12 0,4195920
04305cbe-bba1-11e8-b2b9-ac1f6b6435d0,25 3 0,4195920
043225a2-bbc0-11e8-b2bb-ac1f6b6435d0,13 0,4195888
0435386e-bbbb-11e8-b2ba-ac1f6b6435d0,14,4195920
0436371c-bb9a-11e8-b2b9-ac1f6b6435d0,23 0,4195920
0436ccbc-bba5-11e8-b2ba-ac1f6b6435d0,25 0,4195920
043798f6-bb9e-11e8-b2b9-ac1f6b6435d0,0,4195920
04382906-bba3-11e8-b2b9-ac1f6b6435d0,2 0,9438800
04383a3c-bbac-11e8-b2ba-ac1f6b6435d0,25 0,9438800
043866ac-bba6-11e8-b2ba-ac1f6b6435d0,25 3,4195920
043e620a-bbb5-11e8-b2ba-ac1f6b6435d0,25 2,4195920
043ff8ba-bbc2-11e8-b2bb-ac1f6b6435d0,19,4195920
04494456-bbb3-11e8-b2ba-ac1f6b6435d0,0,9438800
044b4d9e-bbab-11e8-b2ba-ac1f6b6435d0,22 0,4195920
044bd6e6-bbb1-11e8-b2ba-ac1f6b6435d0,13 18,9438800
044e4cd2-bba2-11e8-b2b9-ac1f6b6435d0,0,4195920
04533c26-bbaf-11e8-b2ba-ac1f6b6435d0,25 5,4195920
0459e68a-bbbd-11e8-b2ba-ac1f6b6435d0,4 21,4195920
045e2724-bbb1-11e8-b2ba-ac1f6b6435d0,25 0,4195888
045edf1c-bbc9-11e8-b2bc-ac1f6b6435d0,22 0,4195920
0462f3c6-bba7-11e8-b2ba-ac1f6b6435d0,0,9438800
0463bae6-bbba-11e8-b2ba-ac1f6b6435d0,21,4195920
0463e512-bbc8-11e8-b2bc-ac1f6b6435d0,25 0,4195920
0468fef4-bbc7-11e8-b2bc-ac1f6b6435d0,6,4195888
04691b58-bba1-11e8-b2b9-ac1f6b6435d0,23,4195920
046ebcba-bbc5-11e8-b2bc-ac1f6b6435d0,11 0,4195888
046eef80-bbc2-11e8-b2bb-ac1f6b6435d0,25 7 0,4195920
0470db52-bbad-11e8-b2ba-ac1f6b6435d0,5 0,4195920
04710896-bbc8-11e8-b2bc-ac1f6b6435d0,25 0,4195920
04735e12-bba4-11e8-b2b9-ac1f6b6435d0,3 0,4195920
0479a21a-bba2-11e8-b2b9-ac1f6b6435d0,25 0,4195920
047f516e-bba8-11e8-b2ba-ac1f6b6435d0,12,4195920
047f68c6-bbbb-11e8-b2ba-ac1f6b6435d0,0,4195920
048af3d0-bbb6-11e8-b2ba-ac1f6b6435d0,7 2 0,9438800
048ef882-bbb0-11e8-b2ba-ac1f6b6435d0,0,4195920
048fbd34-bb9d-11e8-b2b9-ac1f6b6435d0,5,4195920
0494ea52-bba2-11e8-b2b9-ac1f6b6435d0,7,4195920
0497a9cc-bbca-11e8-b2bc-ac1f6b6435d0,0,9438800
049c257e-bbbb-11e8-b2ba-ac1f6b6435d0,25 3 0,4195920
049ccac2-bba4-11e8-b2b9-ac1f6b6435d0,21,4195920
04a3d0fe-bbc9-11e8-b2bc-ac1f6b6435d0,23 21,4195920
04a4cca4-bba4-11e8-b2b9-ac1f6b6435d0,25 20 23,4195920
04a90510-bbba-11e8-b2ba-ac1f6b6435d0,25 0,4195920
04a96654-bbc4-11e8-b2bc-ac1f6b6435d0,5 0,4195920
04aa916a-bbc8-11e8-b2bc-ac1f6b6435d0,1 2,4195920
04ad6ce0-bbb0-11e8-b2ba-ac1f6b6435d0,6 0,4195920
04b25a3a-bbc3-11e8-b2bc-ac1f6b6435d0,25 17,9438800
04b28774-bbac-11e8-b2ba-ac1f6b6435d0,2 0,9438800
04b385ca-bbbb-11e8-b2ba-ac1f6b6435d0,3,4195888
04b74f22-bbb4-11e8-b2ba-ac1f6b6435d0,2,4195920
04b951a6-bbb3-11e8-b2ba-ac1f6b6435d0,19,4195920
04bba5b2-bbc4-11e8-b2bc-ac1f6b6435d0,3,4195920
04bbd5da-bbad-11e8-b2ba-ac1f6b6435d0,2 0,9438800
04bd2790-bbae-11e8-b2ba-ac1f6b6435d0,25 1 0,4195888
04c22f08-bba2-11e8-b2b9-ac1f6b6435d0,0 21,9438800
04c368c4-bba6-11e8-b2ba-ac1f6b6435d0,7,4195920
04c49f8c-bba1-11e8-b2b9-ac1f6b6435d0,5,4195920
04c88e94-bbbf-11e8-b2ba-ac1f6b6435d0,11,4195920
04ca1f26-bbc3-11e8-b2bc-ac1f6b6435d0,7 0,4195920
04cdab5e-bbb5-11e8-b2ba-ac1f6b6435d0,5 0,4195920
04d0ab10-bba6-11e8-b2ba-ac1f6b6435d0,25 0,4195920
04d1c1b8-bba0-11e8-b2b9-ac1f6b6435d0,5 21,4195920
04da01a0-bbbb-11e8-b2ba-ac1f6b6435d0,25 23 0,4195920
04da7ff4-bba2-11e8-b2b9-ac1f6b6435d0,25 6 7,4195888
04db2e42-bb9b-11e8-b2b9-ac1f6b6435d0,0,9438800
04e022d0-bbb4-11e8-b2ba-ac1f6b6435d0,7,4195920
04e1059a-bbc5-11e8-b2bc-ac1f6b6435d0,14,4195920
04e4ae02-bba7-11e8-b2ba-ac1f6b6435d0,6 20,4195888
04e6f8f8-bb9b-11e8-b2b9-ac1f6b6435d0,0,9438800
04eb37e0-bba7-11e8-b2ba-ac1f6b6435d0,25 0,4195920
04ee9860-bbb9-11e8-b2ba-ac1f6b6435d0,21,9438800
04eec9d0-bb9f-11e8-b2b9-ac1f6b6435d0,16 14,4195920
04f48d64-bbbf-11e8-b2ba-ac1f6b6435d0,19 25,4195920
04f69cd0-bbc4-11e8-b2bc-ac1f6b6435d0,3 0,4195920
04f76528-bbc1-11e8-b2bb-ac1f6b6435d0,0,4195920
04fbd60e-bba7-11e8-b2ba-ac1f6b6435d0,0,4195920
04fd5b44-bbb3-11e8-b2ba-ac1f6b6435d0,0,9438800
05058e28-bbad-11e8-b2ba-ac1f6b6435d0,19 0,4195920
0506004a-bbaa-11e8-b2ba-ac1f6b6435d0,4,4195920
0506b608-bba9-11e8-b2ba-ac1f6b6435d0,25 0 21,4195920
0506cc50-bbc3-11e8-b2bc-ac1f6b6435d0,25 0,9438800
0507561a-bbb5-11e8-b2ba-ac1f6b6435d0,25 0,4195920
0508c48a-bbb2-11e8-b2ba-ac1f6b6435d0,25 5,4195920
050a106a-bbc1-11e8-b2bb-ac1f6b6435d0,3 0,4195920
050dc2ee-bbaa-11e8-b2ba-ac1f6b6435d0,4,4195920
050de920-bba2-11e8-b2b9-ac1f6b6435d0,5,4195920
0510ecd2-bba3-11e8-b2b9-ac1f6b6435d0,21,9438800
0513da6c-bbc8-11e8-b2bc-ac1f6b6435d0,25 2 0,4195920
051a5402-bbbc-11e8-b2ba-ac1f6b6435d0,25 6 2,4195920
051b0d08-bbc5-11e8-b2bc-ac1f6b6435d0,0,4195920
051c9598-bbab-11e8-b2ba-ac1f6b6435d0,25,4195920
051f96a8-bbab-11e8-b2ba-ac1f6b6435d0,6 9 10,4195888
0520b376-bbba-11e8-b2ba-ac1f6b6435d0,0,4195920
0522f384-bbbf-11e8-b2ba-ac1f6b6435d0,3 0,4195920
0527ce90-bbc4-11e8-b2bc-ac1f6b6435d0,25 18 0,4195920
052ce424-bbb1-11e8-b2ba-ac1f6b6435d0,25 4 2,4195920
052ddb64-bbba-11e8-b2ba-ac1f6b6435d0,25 0 21,4195920
052e4180-bbb0-11e8-b2ba-ac1f6b6435d0,23 0,4195920
052efb66-bbc4-11e8-b2bc-ac1f6b6435d0,19,9438800
05302d60-bbb0-11e8-b2ba-ac1f6b6435d0,4,4195920
0530d502-bbc0-11e8-b2bb-ac1f6b6435d0,25 18,9438800
05316fc0-bbb7-11e8-b2ba-ac1f6b6435d0,25 0,9438800
0535d4cc-bbab-11e8-b2ba-ac1f6b6435d0,0,4195920
05385e4c-bba4-11e8-b2b9-ac1f6b6435d0,25 0,4195920
053b2418-bbab-11e8-b2ba-ac1f6b6435d0,23 0,9438800
053d6494-bba6-11e8-b2ba-ac1f6b6435d0,25 2,9438800
05418e48-bbbf-11e8-b2ba-ac1f6b6435d0,5,4195920
0543c3c4-bba7-11e8-b2ba-ac1f6b6435d0,25,9438800
0544e16a-bba1-11e8-b2b9-ac1f6b6435d0,25,4195920
0545e3ec-bbc1-11e8-b2bb-ac1f6b6435d0,25 0,4195920
054bea6a-bba0-11e8-b2b9-ac1f6b6435d0,2,9438800
054e7b36-bbbe-11e8-b2ba-ac1f6b6435d0,19,4195920
054ec024-bba9-11e8-b2ba-ac1f6b6435d0,6,4195920
054feace-bbc9-11e8-b2bc-ac1f6b6435d0,19,4195920
0554f8be-bba8-11e8-b2ba-ac1f6b6435d0,7 0 21,4195920
05551280-bba4-11e8-b2b9-ac1f6b6435d0,7 0,4195920
0555dcba-bb9f-11e8-b2b9-ac1f6b6435d0,2 0,4195920
055696f0-bb9f-11e8-b2b9-ac1f6b6435d0,3 0,4195920
055b1084-bbab-11e8-b2ba-ac1f6b6435d0,4,4195920
055bd1a4-bbb5-11e8-b2ba-ac1f6b6435d0,11,4195920
055e91f2-bb9a-11e8-b2b9-ac1f6b6435d0,19 5 0,4195920
055ecc1c-bbb8-11e8-b2ba-ac1f6b6435d0,2 0 21,4195920
05606922-bbbe-11e8-b2ba-ac1f6b6435d0,25 0,4195920
0560baf4-bba9-11e8-b2ba-ac1f6b6435d0,14,4195920
0563b9d0-bb9e-11e8-b2b9-ac1f6b6435d0,12 25,4195920
0565553c-bb9f-11e8-b2b9-ac1f6b6435d0,2 0,4195920
056995d8-bbaa-11e8-b2ba-ac1f6b6435d0,7,4195920
056b2df6-bbbb-11e8-b2ba-ac1f6b6435d0,23 0,4195920
056fe7a6-bb9d-11e8-b2b9-ac1f6b6435d0,25,9438800
05728bd4-bbc8-11e8-b2bc-ac1f6b6435d0,2 0,4195920
057337f4-bbb0-11e8-b2ba-ac1f6b6435d0,25 5,4195888
05784754-bba0-11e8-b2b9-ac1f6b6435d0,2,4195888
0579bc04-bba7-11e8-b2ba-ac1f6b6435d0,25 5,4195920
057b91b8-bbb2-11e8-b2ba-ac1f6b6435d0,25 2 0,4195920
057c5860-bbb6-11e8-b2ba-ac1f6b6435d0,7 0,4195920
057c591e-bbb1-11e8-b2ba-ac1f6b6435d0,25,4195920
057ccfb0-bbb2-11e8-b2ba-ac1f6b6435d0,23,4195920
0582062a-bba2-11e8-b2b9-ac1f6b6435d0,25 0,4195920
0582608e-bbc0-11e8-b2bb-ac1f6b6435d0,6,4195920
058300e0-bbc3-11e8-b2bc-ac1f6b6435d0,0 21,9438800
0586ee64-bbc6-11e8-b2bc-ac1f6b6435d0,23 0,4195920
058c3250-bbaa-11e8-b2ba-ac1f6b6435d0,25 2,4195920
058db2d2-bbba-11e8-b2ba-ac1f6b6435d0,16 7,4195920
059108da-bbc7-11e8-b2bc-ac1f6b6435d0,2 0,4195920
05918a74-bba1-11e8-b2b9-ac1f6b6435d0,6,4195920
0591f00e-bba6-11e8-b2ba-ac1f6b6435d0,7,9438800
059462b0-bbc1-11e8-b2bb-ac1f6b6435d0,8,4195920
05952dae-bbc5-11e8-b2bc-ac1f6b6435d0,25,4195920
0597ac6e-bbca-11e8-b2bc-ac1f6b6435d0,25 0,9438800
0597cc48-bbbc-11e8-b2ba-ac1f6b6435d0,25 5,9438800
0598a6a8-bb9f-11e8-b2b9-ac1f6b6435d0,24,4195920
059bc0b0-bbac-11e8-b2ba-ac1f6b6435d0,1 0,4195920
059e4b10-bbb0-11e8-b2ba-ac1f6b6435d0,0,9438800
059f53c6-bbc3-11e8-b2bc-ac1f6b6435d0,2 0,4195920
05a16868-bb9c-11e8-b2b9-ac1f6b6435d0,23,4195920
05a26ca6-bbb8-11e8-b2ba-ac1f6b6435d0,25 5 0,4195920
05a371ba-bba8-11e8-b2ba-ac1f6b6435d0,7 0,4195920
05a37b7c-bbbe-11e8-b2ba-ac1f6b6435d0,0,9438800
05a4b294-bbaa-11e8-b2ba-ac1f6b6435d0,22,4195920
05a60818-bba7-11e8-b2ba-ac1f6b6435d0,19 25,4195888
05a7654c-bba1-11e8-b2b9-ac1f6b6435d0,25,4195920
05a7bb08-bbc1-11e8-b2bb-ac1f6b6435d0,23 0,4195888
05a86dbe-bbbc-11e8-b2ba-ac1f6b6435d0,23 2,4195920
05ad1932-bbac-11e8-b2ba-ac1f6b6435d0,4,4195920
05af989a-bbc7-11e8-b2bc-ac1f6b6435d0,25 21,4195920
05b5069e-bbb4-11e8-b2ba-ac1f6b6435d0,12 21,4195888
05b55262-bbb3-11e8-b2ba-ac1f6b6435d0,25 11,4195920
05b95e8c-bbc9-11e8-b2bc-ac1f6b6435d0,6 5,4195920
05b9a21c-bba5-11e8-b2ba-ac1f6b6435d0,21,4195920
05be40f2-bba4-11e8-b2b9-ac1f6b6435d0,7,9438800
05c03f32-bbc3-11e8-b2bc-ac1f6b6435d0,25 5 0,9438800
05c04b34-bbc4-11e8-b2bc-ac1f6b6435d0,25,4195920
05c17e0a-bba6-11e8-b2ba-ac1f6b6435d0,7 0,4195920
05c1a918-bbbd-11e8-b2ba-ac1f6b6435d0,3 0,4195920
05c41478-bbc2-11e8-b2bb-ac1f6b6435d0,25 21,4195920
05c46ab0-bbb6-11e8-b2ba-ac1f6b6435d0,23 2,4195920
05c5a0ac-bba1-11e8-b2b9-ac1f6b6435d0,21,9438800
05c5da42-bbae-11e8-b2ba-ac1f6b6435d0,0,9438800
05c5f690-bba3-11e8-b2b9-ac1f6b6435d0,12 19 25,4195888
05c7f042-bbaa-11e8-b2ba-ac1f6b6435d0,2 0,4195920
05c97418-bb9f-11e8-b2b9-ac1f6b6435d0,12 23 0,4195920
05caacd4-bbbd-11e8-b2ba-ac1f6b6435d0,14 5,4195920
05caf1fe-bba3-11e8-b2b9-ac1f6b6435d0,2,9438800
05cc5e16-bbbe-11e8-b2ba-ac1f6b6435d0,21,4195920
05d29f9a-bbbb-11e8-b2ba-ac1f6b6435d0,0 21,9438800
05d32f36-bba3-11e8-b2b9-ac1f6b6435d0,2 0 27,9438800
05d40254-bbca-11e8-b2bc-ac1f6b6435d0,21,4195920
05d7b996-bbc8-11e8-b2bc-ac1f6b6435d0,25 5,4195888
05da8188-bbc0-11e8-b2bb-ac1f6b6435d0,11,4195920
05da985c-bbb7-11e8-b2ba-ac1f6b6435d0,25 0,4195920
05dac022-bbb0-11e8-b2ba-ac1f6b6435d0,25 7 17,4195920
05dad5a8-bbb0-11e8-b2ba-ac1f6b6435d0,0,9438800
05de3e34-bbb3-11e8-b2ba-ac1f6b6435d0,0,4195920
05dfc884-bbaf-11e8-b2ba-ac1f6b6435d0,6,4195920
05e2335a-bbc6-11e8-b2bc-ac1f6b6435d0,0,9438800
05e2afe6-bbb3-11e8-b2ba-ac1f6b6435d0,25 0,9438800
05e2c70c-bbbc-11e8-b2ba-ac1f6b6435d0,19 0,9438800
05ecf0b6-bbca-11e8-b2bc-ac1f6b6435d0,1 0,9438800
05edf7dc-bba6-11e8-b2ba-ac1f6b6435d0,19 0,9438800
05efeba2-bb9f-11e8-b2b9-ac1f6b6435d0,11 5 0,4195920
05f0cfd0-bbaa-11e8-b2ba-ac1f6b6435d0,11,4195920
05f1331c-bbb9-11e8-b2ba-ac1f6b6435d0,14,4195920
05f378c8-bbc5-11e8-b2bc-ac1f6b6435d0,0,4195920
05f4b830-bb9a-11e8-b2b9-ac1f6b6435d0,7,9438800
05fb3498-bbaf-11e8-b2ba-ac1f6b6435d0,23,4195920
0601db06-bbc6-11e8-b2bc-ac1f6b6435d0,4,4195920
0605a936-bb9c-11e8-b2b9-ac1f6b6435d0,18,9438800
06096888-bbc3-11e8-b2bc-ac1f6b6435d0,7,4195920
060a8378-bbb7-11e8-b2ba-ac1f6b6435d0,2 0,4195920
060b5774-bba5-11e8-b2ba-ac1f6b6435d0,14,4195920
06145226-bba9-11e8-b2ba-ac1f6b6435d0,5,4195888
06167ff6-bb9a-11e8-b2b9-ac1f6b6435d0,16 18 17,9438800
0618ba6c-bbb0-11e8-b2ba-ac1f6b6435d0,4 0,4195920
061cc76c-bb9f-11e8-b2b9-ac1f6b6435d0,25 7 0,4195920
0620aea6-bbbb-11e8-b2ba-ac1f6b6435d0,2 0,4195920
0620b8c4-bba2-11e8-b2b9-ac1f6b6435d0,25 0,4195920
0625433c-bba5-11e8-b2ba-ac1f6b6435d0,25 0,4195920
0626ed0e-bbbe-11e8-b2ba-ac1f6b6435d0,11 0,4195920
06279e66-bbb9-11e8-b2ba-ac1f6b6435d0,2 0,9438800
0627e054-bbc0-11e8-b2bb-ac1f6b6435d0,25,9438800
0630fb7e-bbc2-11e8-b2bb-ac1f6b6435d0,23 2,4195920
0632ef5c-bbb7-11e8-b2ba-ac1f6b6435d0,0,4195920
0634a360-bbbc-11e8-b2ba-ac1f6b6435d0,1 2 0,4195920
06350326-bbaa-11e8-b2ba-ac1f6b6435d0,25 0,4195920
063a3f2e-bbb6-11e8-b2ba-ac1f6b6435d0,25,4195920
064316f0-bbc3-11e8-b2bc-ac1f6b6435d0,25 0,4195920
0643a336-bba0-11e8-b2b9-ac1f6b6435d0,0,4195920
06469606-bba3-11e8-b2b9-ac1f6b6435d0,0,4195888
0648201e-bbc3-11e8-b2bc-ac1f6b6435d0,2,4195920
064998aa-bb9f-11e8-b2b9-ac1f6b6435d0,5,4195920
064c3eea-bba2-11e8-b2b9-ac1f6b6435d0,25,4195920
064ee914-bba8-11e8-b2ba-ac1f6b6435d0,1 0,9438800
0651f94a-bbb4-11e8-b2ba-ac1f6b6435d0,1,4195920
0655de40-bbb7-11e8-b2ba-ac1f6b6435d0,25 0,9438800
06591918-bbb0-11e8-b2ba-ac1f6b6435d0,19 0,4195920
065ae06a-bbb8-11e8-b2ba-ac1f6b6435d0,0,9438800
065dc194-bbc8-11e8-b2bc-ac1f6b6435d0,3,4195920
065ff140-bbbd-11e8-b2ba-ac1f6b6435d0,25 11 2,4195920
06601ec2-bbae-11e8-b2ba-ac1f6b6435d0,0,4195920
0660356a-bbae-11e8-b2ba-ac1f6b6435d0,25,9438800
0660d8fa-bbac-11e8-b2ba-ac1f6b6435d0,21,4195920
0661018c-bbc4-11e8-b2bc-ac1f6b6435d0,25 0,4195920
0662c046-bb9f-11e8-b2b9-ac1f6b6435d0,25,9438800
0662e3fe-bbbe-11e8-b2ba-ac1f6b6435d0,6,4195920
066305ca-bba8-11e8-b2ba-ac1f6b6435d0,25 0,4195920
06631b0e-bbb8-11e8-b2ba-ac1f6b6435d0,0 21,9438800
06636376-bbc6-11e8-b2bc-ac1f6b6435d0,6,4195920
0663a836-bbad-11e8-b2ba-ac1f6b6435d0,18,4195920
066428f0-bbbd-11e8-b2ba-ac1f6b6435d0,0,4195920
066625f2-bb9e-11e8-b2b9-ac1f6b6435d0,0,4195920
066b8c0e-bba8-11e8-b2ba-ac1f6b6435d0,12 21,4195888
066c858e-bbbf-11e8-b2ba-ac1f6b6435d0,6 13,4195920
066e582a-bbbd-11e8-b2ba-ac1f6b6435d0,25 6 0,4195920
066e68c4-bbbd-11e8-b2ba-ac1f6b6435d0,0,4195920
066ef0be-bb9a-11e8-b2b9-ac1f6b6435d0,25 13 3 0,4195920
06773cae-bbba-11e8-b2ba-ac1f6b6435d0,25,9438800
067818de-bbc6-11e8-b2bc-ac1f6b6435d0,6,4195920
06797a62-bba3-11e8-b2b9-ac1f6b6435d0,19 1,4195888
06799c40-bbbc-11e8-b2ba-ac1f6b6435d0,0,4195920
067bd174-bb9c-11e8-b2b9-ac1f6b6435d0,25,9438800
067c192c-bbb0-11e8-b2ba-ac1f6b6435d0,5 0,4195920
